C010398B-I4.h5	484.145372	-799.544630	141.925386	-256.614607	673.013082	103.886920	2.670000	1.330000
C010398B-P2.h5	388.952675	-304.987327	421.172676	-82.237335	996.783988	108.854003	2.000000	1.330000
C010398B-P3.h5	364.089434	-296.320570	414.559435	-134.620558	1140.790550	135.210556	2.670000	1.330000
C010600A2.h5	59.229999	-303.989987	49.549999	-269.730007	301.096888	140.369999	4.160000	0.830000
C010600B1.h5	452.283880	-358.656122	237.943884	-378.726099	292.096670	186.279441	4.430000	1.110000
C010600B2.h5	598.554657	-499.025330	229.744659	-380.925324	484.249343	237.069995	4.160000	0.830000
C010600C1.h5	93.128459	-243.291531	191.818454	-276.681546	305.746141	91.983847	2.220000	0.550000
C011098A-I3.h5	182.052937	-252.097072	273.812931	-127.327053	207.985888	113.061169	2.770000	1.110000
C011098A-P4.h5	94.258575	-90.181428	289.488563	-76.071427	85.963564	172.842852	2.220000	1.110000
C020200-16.h5	192.468744	-439.591238	180.968744	-253.641256	256.556254	132.903753	2.220000	1.110000
C020600C1.h5	550.674713	-353.235261	126.784744	-384.785248	520.487382	238.282630	3.050000	1.380000
C030397A-P1.h5	286.598569	-675.801455	890.658567	-31.571429	1636.569961	308.830724	4.820000	1.800000
C030397A-P2.h5	167.552146	-559.207864	872.172141	-156.587854	1516.155734	243.025730	5.420000	2.400000
C030397A-P3.h5	764.613358	-432.026657	25.213333	-828.416671	633.525307	185.815330	4.220000	4.820000
C030796A-P2.h5	847.219404	-634.890581	1011.949446	-109.250589	859.435873	264.835897	7.740000	8.340000
C030796A-P3.h5	1049.351583	-597.688395	1082.791586	-262.338389	440.831612	255.638404	9.880000	4.900000
C031000B-P3.h5	145.170993	-391.879010	325.291004	-92.398999	84.657998	146.507996	4.990000	0.550000
C031097B-I4.h5	497.116158	-364.223838	175.756157	-21.293846	375.769217	205.789237	4.430000	0.830000
C031097B-P3.h5	361.578123	-142.201876	30.518125	-295.161868	948.126238	133.030624	2.770000	1.110000
C040600A2.h5	187.551175	-426.758838	329.381177	-186.818820	396.761769	139.428233	3.050000	1.380000
C040600B1.h5	253.347324	-237.792661	167.387332	-221.552670	373.025339	120.994665	3.050000	1.110000
C040600B3.h5	256.645998	-399.154005	90.215998	-171.693998	286.293987	130.193996	2.490000	0.830000
C040896A-P2.h5	114.279999	-642.419983	798.190002	-208.289993	503.820007	152.910004	5.400000	1.800000
C040896A-P3.h5	575.800017	-526.420015	750.689971	-169.729997	1116.075605	311.335615	8.400000	2.400000
C050398B-I3.h5	295.433489	-153.956495	217.483507	-475.466505	915.761498	200.325993	3.060000	1.110000
C050398B-I4.h5	176.956310	-627.753682	56.796317	-312.213673	256.422636	143.437365	3.610000	1.110000
C050398B-P1.h5	248.515996	-1161.254039	327.435994	-122.204006	503.229345	181.109336	3.890000	1.390000
C050398B-P2.h5	123.604283	-672.485729	255.184284	-257.725719	591.259978	172.399995	4.720000	1.390000
C050600B1.h5	209.647861	-573.272153	261.827853	-174.332150	503.870703	135.789285	3.050000	0.550000
C050600B2.h5	316.724375	-1076.965566	232.224375	-465.935629	433.340003	185.269997	2.770000	0.550000
C050800E2.h5	380.902659	-357.887319	174.372661	-181.967336	418.034662	199.961997	3.320000	2.490000
C050896A-I.h5	783.178406	33.428421	129.418419	-229.631591	518.489991	148.610001	4.220000	0.300000
C050896A-P1.h5	40.498096	-241.401910	851.378120	-142.631905	692.441917	217.788094	3.000000	1.800000
C050896A-P2.h5	266.102132	-495.747844	749.382131	-142.557857	580.670702	221.579283	3.610000	1.810000
C050896A-P3.h5	-12.238125	-317.398127	769.731878	-138.388117	179.688132	230.081872	4.820000	3.010000
C060400B2.h5	129.259289	-1106.450748	106.139286	-263.840717	82.975717	121.065721	1.940000	0.550000
C060400C1.h5	334.020603	-249.079403	194.540592	-260.609402	763.918211	136.418234	3.880000	1.380000
C060600A2.h5	328.633516	-611.956480	158.133531	-336.146483	328.358809	186.211183	3.880000	0.550000
C060600A3.h5	315.127854	-442.812149	248.267868	-217.482147	304.647853	181.565722	2.490000	0.830000
C060998B-I1.h5	361.510902	-240.589089	69.850906	-34.849091	276.781354	80.891362	1.660000	1.660000
C060998B-P4.h5	258.690008	-168.479998	418.880010	-85.179999	274.811044	199.881574	2.490000	0.830000
C061000A3.h5	455.007057	-281.972954	91.707060	-273.622948	339.429978	136.160003	2.220000	0.550000
C070301B2.h5	925.750684	-490.369342	122.470670	-301.009326	867.106696	247.583337	2.800000	0.930000
C070600A2.h5	511.688326	-355.551665	294.398348	-204.301665	345.644994	266.580838	3.600000	0.830000
C070600A4.h5	140.224004	-141.426005	187.704000	-229.605998	196.562005	149.707999	1.660000	0.550000
C070600B2.h5	507.603525	-903.516471	115.893533	-253.496466	497.972958	165.902936	2.490000	0.830000
C080300B2.h5	253.797908	-559.882115	180.737895	-172.102101	398.990536	208.230526	3.320000	0.550000
C080400A3.h5	59.491998	-379.618003	175.941995	-201.448004	255.998672	148.451340	2.490000	0.830000
C080400C2.h5	140.867851	-708.742165	196.747856	-206.512139	287.021422	125.258569	2.490000	0.550000
C090997A-I2.h5	563.101194	-350.488833	150.671170	-81.628825	644.321779	138.068236	3.600000	0.830000
C090997A-I3.h5	250.018348	-139.861672	127.648337	-26.021666	267.417772	122.087778	3.880000	2.220000
C100501A3.h5	559.005007	1.265000	142.354998	-345.535001	597.279346	182.240628	5.260000	0.830000
C110300A1.h5	68.594618	-369.925371	238.624617	-250.965380	296.020780	136.403070	2.490000	0.550000
C120398A-I4.h5	289.591170	-736.478838	205.641173	-250.668810	470.756467	270.838241	5.990000	1.340000
C120398A-P1.h5	156.111429	-556.988554	177.811426	-123.428572	369.245011	174.725005	3.990000	1.330000
C120398A-P2.h5	441.504294	-573.635690	147.124289	-77.475717	327.962855	178.312861	2.660000	1.330000
C120398A-P3.h5	427.660012	-895.409995	213.519997	-136.950004	772.101873	165.591878	3.330000	1.330000
C120501A1.h5	84.775711	-802.434288	273.885719	-233.354286	206.768092	176.930000	3.600000	0.550000
